dataset_id,dataset_title,sub_table,source_kind,source_label,evidence_tier,verification,date_jalali_raw,date_jalali_ym,date_status,geography_level,district_number,district_raw,area_name,floor_area_sqm,building_age_years,building_age_text,deposit_toman,deposit_toman_min,deposit_toman_max,deposit_raw,rent_toman,rent_toman_min,rent_toman_max,rent_raw,rent_is_free,amenities,flag_amount_ambiguous,issue_classes,notes,source_row
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,20,20,دولتخواه جنوبی,85,5,5,200000000.0,,,200,7000000.0,,,7,False,,False,,,196
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,20,20,جوادمرد قصاب,74,6,6,400000000.0,,,400,7000000.0,,,7,False,,False,,,197
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,20,20,دولت آباد، توسلی,84,7,7,600000000.0,,,600,7000000.0,,,7,False,,False,,,198
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,20,20,سیزده آبان، نعمتی,85,7,7,600000000.0,,,600,6000000.0,,,6,False,,False,,,199
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,20,20,شهرری، سلمانی,75,7,7,200000000.0,,,200,15000000.0,,,15,False,,False,,,200
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,20,20,فیروزآبادی، غیبی,73,8,8,300000000.0,,,300,13000000.0,,,13,False,,False,,,201
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,21,21,تهرانسر مرکزی,90,9,9,800000000.0,,,800,10000000.0,,,10,False,,False,,,202
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,21,21,چیتگر شمالی، جهاد,89,6,6,500000000.0,,,500,11000000.0,,,11,False,,False,,,203
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,21,21,وردآورد، کریمی,90,6,6,400000000.0,,,400,12000000.0,,,12,False,,False,,,204
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,21,21,شهرک آزادی,80,7,7,300000000.0,,,300,17500000.0,,,17.5,False,,False,,,205
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,22,22,دریاچه خلیج فارس,110,6,6,500000000.0,,,500,30000000.0,,,30,False,,False,,,206
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,22,22,المپیک، اسکان سبز,114,6,6,500000000.0,,,500,30000000.0,,,30,False,,False,,,207
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,22,22,شهرک چیتگر، ارغوان,108,9,9,700000000.0,,,700,25000000.0,,,25,False,,False,,,208
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,22,22,کوهک، شاهرنج غربی,127,8,8,1000000000.0,,,1000,21000000.0,,,21,False,,False,,,209
3,Aban 1404 Rental Prices (22 Districts of Tehran),,image_transcription,"User Images (Turns 4, 5, 6)",C,unverified_transcription,آبان 1404 (Aban 1404),1404-08,explicit,neighbourhood,22,22,شهرک، دانشگاه شریف,105,9,9,400000000.0,,,400,21000000.0,,,21,False,,False,,,210
